id,date,store_nbr,family,sales,onpromotion,city,state,holiday_type,cluster,daily_oil_prices,store_type,locale,locale_name,description,transferred,transactions,day_of_week,week_of_year,month,year,is_weekend
1012,1/1/2013,37,"LIQUOR,WINE,BEER",0,0,Cuenca,Azuay,D,2,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1013,1/1/2013,37,MAGAZINES,0,0,Cuenca,Azuay,D,2,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1014,1/1/2013,37,MEATS,0,0,Cuenca,Azuay,D,2,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1015,1/1/2013,37,PERSONAL CARE,0,0,Cuenca,Azuay,D,2,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1016,1/1/2013,37,PET SUPPLIES,0,0,Cuenca,Azuay,D,2,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1017,1/1/2013,37,PLAYERS AND ELECTRONICS,0,0,Cuenca,Azuay,D,2,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1018,1/1/2013,37,POULTRY,0,0,Cuenca,Azuay,D,2,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1019,1/1/2013,37,PREPARED FOODS,0,0,Cuenca,Azuay,D,2,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1020,1/1/2013,37,PRODUCE,0,0,Cuenca,Azuay,D,2,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1021,1/1/2013,37,SCHOOL AND OFFICE SUPPLIES,0,0,Cuenca,Azuay,D,2,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1022,1/1/2013,37,SEAFOOD,0,0,Cuenca,Azuay,D,2,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1023,1/1/2013,38,AUTOMOTIVE,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1024,1/1/2013,38,BABY CARE,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1025,1/1/2013,38,BEAUTY,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1026,1/1/2013,38,BEVERAGES,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1027,1/1/2013,38,BOOKS,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1028,1/1/2013,38,BREAD/BAKERY,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1029,1/1/2013,38,CELEBRATION,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1030,1/1/2013,38,CLEANING,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1031,1/1/2013,38,DAIRY,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1032,1/1/2013,38,DELI,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1033,1/1/2013,38,EGGS,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1034,1/1/2013,38,FROZEN FOODS,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1035,1/1/2013,38,GROCERY I,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1036,1/1/2013,38,GROCERY II,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1037,1/1/2013,38,HARDWARE,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1038,1/1/2013,38,HOME AND KITCHEN I,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1039,1/1/2013,38,HOME AND KITCHEN II,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1040,1/1/2013,38,HOME APPLIANCES,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1041,1/1/2013,38,HOME CARE,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1042,1/1/2013,38,LADIESWEAR,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1043,1/1/2013,38,LAWN AND GARDEN,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1044,1/1/2013,38,LINGERIE,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1045,1/1/2013,38,"LIQUOR,WINE,BEER",0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1046,1/1/2013,38,MAGAZINES,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1047,1/1/2013,38,MEATS,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1048,1/1/2013,38,PERSONAL CARE,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1049,1/1/2013,38,PET SUPPLIES,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1050,1/1/2013,38,PLAYERS AND ELECTRONICS,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1051,1/1/2013,38,POULTRY,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1052,1/1/2013,38,PREPARED FOODS,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1053,1/1/2013,38,PRODUCE,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1054,1/1/2013,38,SCHOOL AND OFFICE SUPPLIES,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1055,1/1/2013,38,SEAFOOD,0,0,Loja,Loja,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1056,1/1/2013,39,AUTOMOTIVE,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1057,1/1/2013,39,BABY CARE,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1058,1/1/2013,39,BEAUTY,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1059,1/1/2013,39,BEVERAGES,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1060,1/1/2013,39,BOOKS,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1061,1/1/2013,39,BREAD/BAKERY,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1062,1/1/2013,39,CELEBRATION,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1063,1/1/2013,39,CLEANING,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1064,1/1/2013,39,DAIRY,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1065,1/1/2013,39,DELI,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1066,1/1/2013,39,EGGS,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1067,1/1/2013,39,FROZEN FOODS,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1068,1/1/2013,39,GROCERY I,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1069,1/1/2013,39,GROCERY II,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1070,1/1/2013,39,HARDWARE,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1071,1/1/2013,39,HOME AND KITCHEN I,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1072,1/1/2013,39,HOME AND KITCHEN II,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1073,1/1/2013,39,HOME APPLIANCES,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1074,1/1/2013,39,HOME CARE,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1075,1/1/2013,39,LADIESWEAR,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1076,1/1/2013,39,LAWN AND GARDEN,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1077,1/1/2013,39,LINGERIE,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1078,1/1/2013,39,"LIQUOR,WINE,BEER",0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1079,1/1/2013,39,MAGAZINES,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1080,1/1/2013,39,MEATS,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1081,1/1/2013,39,PERSONAL CARE,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1082,1/1/2013,39,PET SUPPLIES,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1083,1/1/2013,39,PLAYERS AND ELECTRONICS,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1084,1/1/2013,39,POULTRY,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1085,1/1/2013,39,PREPARED FOODS,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1086,1/1/2013,39,PRODUCE,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1087,1/1/2013,39,SCHOOL AND OFFICE SUPPLIES,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1088,1/1/2013,39,SEAFOOD,0,0,Cuenca,Azuay,B,6,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1089,1/1/2013,4,AUTOMOTIVE,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1090,1/1/2013,4,BABY CARE,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1091,1/1/2013,4,BEAUTY,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1092,1/1/2013,4,BEVERAGES,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1093,1/1/2013,4,BOOKS,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1094,1/1/2013,4,BREAD/BAKERY,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1095,1/1/2013,4,CELEBRATION,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1096,1/1/2013,4,CLEANING,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1097,1/1/2013,4,DAIRY,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1098,1/1/2013,4,DELI,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1099,1/1/2013,4,EGGS,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1100,1/1/2013,4,FROZEN FOODS,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1101,1/1/2013,4,GROCERY I,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1102,1/1/2013,4,GROCERY II,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1103,1/1/2013,4,HARDWARE,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1104,1/1/2013,4,HOME AND KITCHEN I,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1105,1/1/2013,4,HOME AND KITCHEN II,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1106,1/1/2013,4,HOME APPLIANCES,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1107,1/1/2013,4,HOME CARE,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1108,1/1/2013,4,LADIESWEAR,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1109,1/1/2013,4,LAWN AND GARDEN,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1110,1/1/2013,4,LINGERIE,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1111,1/1/2013,4,"LIQUOR,WINE,BEER",0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1112,1/1/2013,4,MAGAZINES,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1113,1/1/2013,4,MEATS,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1114,1/1/2013,4,PERSONAL CARE,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1115,1/1/2013,4,PET SUPPLIES,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1116,1/1/2013,4,PLAYERS AND ELECTRONICS,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1117,1/1/2013,4,POULTRY,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1118,1/1/2013,4,PREPARED FOODS,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1119,1/1/2013,4,PRODUCE,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1120,1/1/2013,4,SCHOOL AND OFFICE SUPPLIES,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1121,1/1/2013,4,SEAFOOD,0,0,Quito,Pichincha,D,9,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1122,1/1/2013,40,AUTOMOTIVE,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1123,1/1/2013,40,BABY CARE,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1124,1/1/2013,40,BEAUTY,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1125,1/1/2013,40,BEVERAGES,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1126,1/1/2013,40,BOOKS,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1127,1/1/2013,40,BREAD/BAKERY,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1128,1/1/2013,40,CELEBRATION,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1129,1/1/2013,40,CLEANING,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1130,1/1/2013,40,DAIRY,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1131,1/1/2013,40,DELI,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1132,1/1/2013,40,EGGS,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1133,1/1/2013,40,FROZEN FOODS,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1134,1/1/2013,40,GROCERY I,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1135,1/1/2013,40,GROCERY II,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1136,1/1/2013,40,HARDWARE,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1137,1/1/2013,40,HOME AND KITCHEN I,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1138,1/1/2013,40,HOME AND KITCHEN II,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1139,1/1/2013,40,HOME APPLIANCES,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1140,1/1/2013,40,HOME CARE,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1141,1/1/2013,40,LADIESWEAR,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1142,1/1/2013,40,LAWN AND GARDEN,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1143,1/1/2013,40,LINGERIE,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1144,1/1/2013,40,"LIQUOR,WINE,BEER",0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1145,1/1/2013,40,MAGAZINES,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1146,1/1/2013,40,MEATS,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1147,1/1/2013,40,PERSONAL CARE,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1148,1/1/2013,40,PET SUPPLIES,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1149,1/1/2013,40,PLAYERS AND ELECTRONICS,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1150,1/1/2013,40,POULTRY,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1151,1/1/2013,40,PREPARED FOODS,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1152,1/1/2013,40,PRODUCE,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1153,1/1/2013,40,SCHOOL AND OFFICE SUPPLIES,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1154,1/1/2013,40,SEAFOOD,0,0,Machala,El Oro,C,3,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1155,1/1/2013,41,AUTOMOTIVE,0,0,Machala,El Oro,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1156,1/1/2013,41,BABY CARE,0,0,Machala,El Oro,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1157,1/1/2013,41,BEAUTY,0,0,Machala,El Oro,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1158,1/1/2013,41,BEVERAGES,0,0,Machala,El Oro,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1159,1/1/2013,41,BOOKS,0,0,Machala,El Oro,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1160,1/1/2013,41,BREAD/BAKERY,0,0,Machala,El Oro,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1161,1/1/2013,41,CELEBRATION,0,0,Machala,El Oro,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1162,1/1/2013,41,CLEANING,0,0,Machala,El Oro,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1163,1/1/2013,41,DAIRY,0,0,Machala,El Oro,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1164,1/1/2013,41,DELI,0,0,Machala,El Oro,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1165,1/1/2013,41,EGGS,0,0,Machala,El Oro,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1166,1/1/2013,41,FROZEN FOODS,0,0,Machala,El Oro,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1167,1/1/2013,41,GROCERY I,0,0,Machala,El Oro,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1168,1/1/2013,41,GROCERY II,0,0,Machala,El Oro,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1169,1/1/2013,41,HARDWARE,0,0,Machala,El Oro,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1170,1/1/2013,41,HOME AND KITCHEN I,0,0,Machala,El Oro,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1171,1/1/2013,41,HOME AND KITCHEN II,0,0,Machala,El Oro,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1172,1/1/2013,41,HOME APPLIANCES,0,0,Machala,El Oro,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1173,1/1/2013,41,HOME CARE,0,0,Machala,El Oro,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1174,1/1/2013,41,LADIESWEAR,0,0,Machala,El Oro,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1175,1/1/2013,41,LAWN AND GARDEN,0,0,Machala,El Oro,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1176,1/1/2013,41,LINGERIE,0,0,Machala,El Oro,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1177,1/1/2013,41,"LIQUOR,WINE,BEER",0,0,Machala,El Oro,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1178,1/1/2013,41,MAGAZINES,0,0,Machala,El Oro,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1179,1/1/2013,41,MEATS,0,0,Machala,El Oro,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
